date,id_meter,gas_m3,calc_cons
2014-11-28,1.0,39226.02769473684,3.9562947368394816
2014-11-29,1.0,39229.98398947369,3.9562947368467576
2014-11-30,1.0,39233.94028421053,3.9562947368394816
2014-12-01,1.0,39237.896578947366,3.9562947368394816
2014-12-02,1.0,39241.85287368421,3.9562947368467576
2014-12-03,1.0,39245.80916842105,3.9562947368394816
2014-12-04,1.0,39249.7654631579,3.9562947368467576
2014-12-05,1.0,39253.72175789474,3.9562947368394816
2014-12-06,1.0,39257.67805263158,3.9562947368394816
2014-12-07,1.0,39261.634347368425,3.9562947368467576
2014-12-08,1.0,39265.590642105264,3.9562947368394816
2014-12-09,1.0,39269.5469368421,3.9562947368394816
2014-12-10,1.0,39273.50323157895,3.9562947368467576
2014-12-11,1.0,39277.45952631579,3.9562947368394816
2014-12-12,1.0,39281.41582105264,3.9562947368467576
2014-12-13,1.0,39285.372115789476,3.9562947368394816
2014-12-14,1.0,39289.328410526316,3.9562947368394816
2014-12-15,1.0,39293.28470526316,3.9562947368467576
2014-12-16,1.0,39297.241,3.9562947368394816
2014-12-17,1.0,39305.08104545455,7.84004545454809
2014-12-18,1.0,39312.92109090909,7.840045454540814
2014-12-19,1.0,39320.76113636364,7.84004545454809
2014-12-20,1.0,39328.60118181819,7.84004545454809
2014-12-21,1.0,39336.44122727273,7.840045454540814
2014-12-22,1.0,39344.281272727276,7.84004545454809
2014-12-23,1.0,39352.12131818182,7.840045454540814
2014-12-24,1.0,39359.961363636365,7.84004545454809
2014-12-25,1.0,39367.80140909091,7.84004545454809
2014-12-26,1.0,39375.64145454545,7.840045454540814
2014-12-27,1.0,39383.4815,7.84004545454809
2014-12-28,1.0,39391.32154545455,7.84004545454809
2014-12-29,1.0,39399.16159090909,7.840045454540814
2014-12-30,1.0,39407.00163636364,7.84004545454809
2014-12-31,1.0,39414.84168181819,7.84004545454809
2015-01-01,1.0,39422.68172727273,7.840045454540814
2015-01-02,1.0,39430.521772727276,7.84004545454809
2015-01-03,1.0,39438.36181818182,7.840045454540814
2015-01-04,1.0,39446.201863636365,7.84004545454809
2015-01-05,1.0,39454.04190909091,7.84004545454809
2015-01-06,1.0,39461.88195454545,7.840045454540814
2015-01-07,1.0,39469.722,7.84004545454809
2015-01-08,1.0,39472.44428,2.722280000001774
2015-01-09,1.0,39475.166560000005,2.722280000001774
2015-01-10,1.0,39477.88884,2.722279999994498
2015-01-11,1.0,39480.61112,2.722280000001774
2015-01-12,1.0,39483.3334,2.722280000001774
2015-01-13,1.0,39486.055680000005,2.722280000001774
2015-01-14,1.0,39488.77796,2.722279999994498
2015-01-15,1.0,39491.50024,2.722280000001774
2015-01-16,1.0,39494.22252,2.722280000001774
2015-01-17,1.0,39496.944800000005,2.722280000001774
2015-01-18,1.0,39499.66708,2.722279999994498
2015-01-19,1.0,39502.38936,2.722280000001774
2015-01-20,1.0,39505.11164,2.722280000001774
2015-01-21,1.0,39507.833920000005,2.722280000001774
2015-01-22,1.0,39510.5562,2.722279999994498
2015-01-23,1.0,39513.27848,2.722280000001774
2015-01-24,1.0,39516.00076,2.722280000001774
2015-01-25,1.0,39518.723040000004,2.722280000001774
2015-01-26,1.0,39521.44532,2.722279999994498
2015-01-27,1.0,39524.1676,2.722280000001774
2015-01-28,1.0,39526.88988,2.722280000001774
2015-01-29,1.0,39529.612160000004,2.722280000001774
2015-01-30,1.0,39532.33444,2.722279999994498
2015-01-31,1.0,39535.05672,2.722280000001774
2015-02-01,1.0,39537.779,2.722280000001774
2015-02-02,1.0,39540.501280000004,2.722280000001774
2015-02-03,1.0,39543.22356,2.722279999994498
2015-02-04,1.0,39545.94584,2.722280000001774
2015-02-05,1.0,39548.66812,2.722280000001774
2015-02-06,1.0,39551.390400000004,2.722280000001774
2015-02-07,1.0,39554.11268,2.722279999994498
2015-02-08,1.0,39556.83496,2.722280000001774
2015-02-09,1.0,39559.55724,2.722280000001774
2015-02-10,1.0,39562.279520000004,2.722280000001774
2015-02-11,1.0,39565.0018,2.722279999994498
2015-02-12,1.0,39567.72408,2.722280000001774
2015-02-13,1.0,39570.44636,2.722280000001774
2015-02-14,1.0,39573.16864,2.722280000001774
2015-02-15,1.0,39575.89092,2.722279999994498
2015-02-16,1.0,39578.6132,2.722280000001774
2015-02-17,1.0,39581.33548,2.722280000001774
2015-02-18,1.0,39584.05776,2.722280000001774
2015-02-19,1.0,39586.78004,2.722279999994498
2015-02-20,1.0,39589.50232,2.722280000001774
2015-02-21,1.0,39592.2246,2.722280000001774
2015-02-22,1.0,39594.94688,2.722280000001774
2015-02-23,1.0,39597.66916,2.722279999994498
2015-02-24,1.0,39600.39144,2.722280000001774
2015-02-25,1.0,39603.11372,2.722280000001774
2015-02-26,1.0,39605.836,2.722280000001774
2015-02-27,1.0,39608.55828,2.722279999994498
2015-02-28,1.0,39611.28056,2.722280000001774
2015-03-01,1.0,39614.00284,2.722280000001774
2015-03-02,1.0,39616.72512,2.722280000001774
2015-03-03,1.0,39619.4474,2.722279999994498
2015-03-04,1.0,39622.16968,2.722280000001774
2015-03-05,1.0,39624.89196,2.722280000001774
2015-03-06,1.0,39627.61424,2.722280000001774
2015-03-07,1.0,39630.336520000004,2.722280000001774
2015-03-08,1.0,39633.0588,2.722279999994498
2015-03-09,1.0,39635.78108,2.722280000001774
2015-03-10,1.0,39638.50336,2.722280000001774
2015-03-11,1.0,39641.225640000004,2.722280000001774
2015-03-12,1.0,39643.94792,2.722279999994498
2015-03-13,1.0,39646.6702,2.722280000001774
2015-03-14,1.0,39649.39248,2.722280000001774
2015-03-15,1.0,39652.114760000004,2.722280000001774
2015-03-16,1.0,39654.83704,2.722279999994498
2015-03-17,1.0,39657.55932,2.722280000001774
2015-03-18,1.0,39660.2816,2.722280000001774
2015-03-19,1.0,39663.003880000004,2.722280000001774
2015-03-20,1.0,39665.72616,2.722279999994498
2015-03-21,1.0,39668.44844,2.722280000001774
2015-03-22,1.0,39671.17072,2.722280000001774
2015-03-23,1.0,39673.893000000004,2.722280000001774
2015-03-24,1.0,39676.61528,2.722279999994498
2015-03-25,1.0,39679.33756,2.722280000001774
2015-03-26,1.0,39682.05984,2.722280000001774
2015-03-27,1.0,39684.78212,2.722280000001774
2015-03-28,1.0,39687.5044,2.722279999994498
2015-03-29,1.0,39690.22668,2.722280000001774
2015-03-30,1.0,39692.94896,2.722280000001774
2015-03-31,1.0,39695.67124,2.722280000001774
2015-04-01,1.0,39698.39352,2.722279999994498
2015-04-02,1.0,39701.1158,2.722280000001774
2015-04-03,1.0,39703.83808,2.722280000001774
2015-04-04,1.0,39706.56036,2.722280000001774
2015-04-05,1.0,39709.28264,2.722279999994498
2015-04-06,1.0,39712.00492,2.722280000001774
2015-04-07,1.0,39714.7272,2.722280000001774
2015-04-08,1.0,39717.44948,2.722280000001774
2015-04-09,1.0,39720.17176,2.722279999994498
2015-04-10,1.0,39722.89404,2.722280000001774
2015-04-11,1.0,39725.61632,2.722280000001774
2015-04-12,1.0,39728.3386,2.722280000001774
2015-04-13,1.0,39731.06088,2.722279999994498
2015-04-14,1.0,39733.78316,2.722280000001774
2015-04-15,1.0,39736.50544,2.722280000001774
2015-04-16,1.0,39739.22772,2.722280000001774
2015-04-17,1.0,39741.95,2.722279999994498
2015-04-18,1.0,39744.67228,2.722280000001774
2015-04-19,1.0,39747.39456,2.722280000001774
2015-04-20,1.0,39750.11684,2.722280000001774
2015-04-21,1.0,39752.83912,2.722279999994498
2015-04-22,1.0,39755.5614,2.722280000001774
2015-04-23,1.0,39758.28368,2.722280000001774
2015-04-24,1.0,39761.00596,2.722280000001774
2015-04-25,1.0,39763.72824,2.722279999994498
2015-04-26,1.0,39766.45052,2.722280000001774
2015-04-27,1.0,39769.1728,2.722280000001774
2015-04-28,1.0,39771.89508,2.722280000001774
2015-04-29,1.0,39774.61736,2.722279999994498
2015-04-30,1.0,39777.33964,2.722280000001774
2015-05-01,1.0,39780.06192,2.722280000001774
2015-05-02,1.0,39782.7842,2.722280000001774
2015-05-03,1.0,39785.50648,2.722279999994498
2015-05-04,1.0,39788.22876,2.722280000001774
2015-05-05,1.0,39790.95104,2.722280000001774
2015-05-06,1.0,39793.67332,2.722280000001774
2015-05-07,1.0,39796.3956,2.722280000001774
2015-05-08,1.0,39799.11788,2.722279999994498
2015-05-09,1.0,39801.84016,2.722280000001774
2015-05-10,1.0,39804.56244,2.722280000001774
2015-05-11,1.0,39807.28472,2.722280000001774
2015-05-12,1.0,39810.007,2.722279999994498
2015-05-13,1.0,39812.72928,2.722280000001774
2015-05-14,1.0,39815.45156,2.722280000001774
2015-05-15,1.0,39818.17384,2.722280000001774
2015-05-16,1.0,39820.89612,2.722279999994498
2015-05-17,1.0,39823.6184,2.722280000001774
2015-05-18,1.0,39826.34068,2.722280000001774
2015-05-19,1.0,39829.06296,2.722280000001774
2015-05-20,1.0,39831.78524,2.722279999994498
2015-05-21,1.0,39834.50752,2.722280000001774
2015-05-22,1.0,39837.2298,2.722280000001774
2015-05-23,1.0,39839.95208,2.722280000001774
2015-05-24,1.0,39842.67436,2.722279999994498
2015-05-25,1.0,39845.39664,2.722280000001774
2015-05-26,1.0,39848.11892,2.722280000001774
2015-05-27,1.0,39850.8412,2.722280000001774
2015-05-28,1.0,39853.56348,2.722279999994498
2015-05-29,1.0,39856.28576,2.722280000001774
2015-05-30,1.0,39859.00804,2.722280000001774
2015-05-31,1.0,39861.73032,2.722280000001774
2015-06-01,1.0,39864.4526,2.722279999994498
2015-06-02,1.0,39867.17488,2.722280000001774
2015-06-03,1.0,39869.89716,2.722280000001774
2015-06-04,1.0,39872.61944,2.722280000001774
2015-06-05,1.0,39875.34172,2.722279999994498
2015-06-06,1.0,39878.064,2.722280000001774
2015-06-07,1.0,39880.78628,2.722280000001774
2015-06-08,1.0,39883.50856,2.722280000001774
2015-06-09,1.0,39886.23084,2.722279999994498
2015-06-10,1.0,39888.95312,2.722280000001774
2015-06-11,1.0,39891.6754,2.722280000001774
2015-06-12,1.0,39894.39768,2.722280000001774
2015-06-13,1.0,39897.119959999996,2.722279999994498
2015-06-14,1.0,39899.84224,2.722280000001774
2015-06-15,1.0,39902.56452,2.722280000001774
2015-06-16,1.0,39905.2868,2.722280000001774
2015-06-17,1.0,39908.009079999996,2.722279999994498
2015-06-18,1.0,39910.73136,2.722280000001774
2015-06-19,1.0,39913.45364,2.722280000001774
2015-06-20,1.0,39916.17592,2.722280000001774
2015-06-21,1.0,39918.898199999996,2.722279999994498
2015-06-22,1.0,39921.62048,2.722280000001774
2015-06-23,1.0,39924.34276,2.722280000001774
2015-06-24,1.0,39927.06504,2.722280000001774
2015-06-25,1.0,39929.787319999996,2.722279999994498
2015-06-26,1.0,39932.5096,2.722280000001774
2015-06-27,1.0,39935.23188,2.722280000001774
2015-06-28,1.0,39937.95416,2.722280000001774
2015-06-29,1.0,39940.676439999996,2.722279999994498
2015-06-30,1.0,39943.39872,2.722280000001774
2015-07-01,1.0,39946.121,2.722280000001774
2015-07-02,1.0,39946.121,0.0
2015-07-03,1.0,39946.121,0.0
2015-07-04,1.0,39946.121,0.0
2015-07-05,1.0,39946.121,0.0
2015-07-06,1.0,39946.121,0.0
2015-07-07,1.0,39946.121,0.0
2015-07-08,1.0,39946.121,0.0
2015-07-09,1.0,39946.121,0.0
2015-07-10,1.0,39946.121,0.0
2015-07-11,1.0,39946.121,0.0
2015-07-12,1.0,39946.121,0.0
2015-07-13,1.0,39946.121,0.0
2015-07-14,1.0,39946.121,0.0
2015-07-15,1.0,39946.121,0.0
2015-07-16,1.0,39946.121,0.0
2015-07-17,1.0,39946.121,0.0
2015-07-18,1.0,39946.121,0.0
2015-07-19,1.0,39946.121,0.0
2015-07-20,1.0,39946.121,0.0
2015-07-21,1.0,39946.121,0.0
2015-07-22,1.0,39946.121,0.0
2015-07-23,1.0,39946.121,0.0
2015-07-24,1.0,39946.960328571426,0.8393285714264493
2015-07-25,1.0,39947.79965714286,0.8393285714337253
2015-07-26,1.0,39948.638985714286,0.8393285714264493
2015-07-27,1.0,39949.47831428571,0.8393285714264493
2015-07-28,1.0,39950.317642857146,0.8393285714337253
2015-07-29,1.0,39951.15697142857,0.8393285714264493
2015-07-30,1.0,39951.9963,0.8393285714264493
2015-07-31,1.0,39952.835628571425,0.8393285714264493
2015-08-01,1.0,39953.67495714286,0.8393285714337253
2015-08-02,1.0,39954.514285714286,0.8393285714264493
2015-08-03,1.0,39955.35361428571,0.8393285714264493
2015-08-04,1.0,39956.192942857146,0.8393285714337253
2015-08-05,1.0,39957.03227142857,0.8393285714264493
2015-08-06,1.0,39957.8716,0.8393285714264493
2015-08-07,1.0,39958.710928571425,0.8393285714264493
2015-08-08,1.0,39959.55025714286,0.8393285714337253
2015-08-09,1.0,39960.389585714285,0.8393285714264493
2015-08-10,1.0,39961.22891428571,0.8393285714264493
2015-08-11,1.0,39962.068242857145,0.8393285714337253
2015-08-12,1.0,39962.90757142857,0.8393285714264493
2015-08-13,1.0,39963.7469,0.8393285714264493
2015-08-14,1.0,39964.58622857143,0.8393285714337253
2015-08-15,1.0,39965.42555714286,0.8393285714264493
2015-08-16,1.0,39966.264885714285,0.8393285714264493
2015-08-17,1.0,39967.10421428572,0.8393285714337253
2015-08-18,1.0,39967.943542857145,0.8393285714264493
2015-08-19,1.0,39968.78287142857,0.8393285714264493
2015-08-20,1.0,39969.6222,0.8393285714264493
2015-08-21,1.0,39970.46152857143,0.8393285714337253
2015-08-22,1.0,39971.30085714286,0.8393285714264493
2015-08-23,1.0,39972.140185714285,0.8393285714264493
2015-08-24,1.0,39972.97951428572,0.8393285714337253
2015-08-25,1.0,39973.818842857145,0.8393285714264493
2015-08-26,1.0,39974.65817142857,0.8393285714264493
2015-08-27,1.0,39975.4975,0.8393285714264493
2015-08-28,1.0,39976.33682857143,0.8393285714337253
2015-08-29,1.0,39977.17615714286,0.8393285714264493
2015-08-30,1.0,39978.015485714284,0.8393285714264493
2015-08-31,1.0,39978.85481428572,0.8393285714337253
2015-09-01,1.0,39979.694142857144,0.8393285714264493
2015-09-02,1.0,39980.53347142857,0.8393285714264493
2015-09-03,1.0,39981.372800000005,0.8393285714337253
2015-09-04,1.0,39982.21212857143,0.8393285714264493
2015-09-05,1.0,39983.05145714286,0.8393285714264493
2015-09-06,1.0,39983.89078571429,0.8393285714337253
2015-09-07,1.0,39984.73011428572,0.8393285714264493
2015-09-08,1.0,39985.569442857144,0.8393285714264493
2015-09-09,1.0,39986.40877142857,0.8393285714264493
2015-09-10,1.0,39987.248100000004,0.8393285714337253
2015-09-11,1.0,39988.08742857143,0.8393285714264493
2015-09-12,1.0,39988.92675714286,0.8393285714264493
2015-09-13,1.0,39989.76608571429,0.8393285714337253
2015-09-14,1.0,39990.60541428572,0.8393285714264493
2015-09-15,1.0,39991.444742857144,0.8393285714264493
2015-09-16,1.0,39992.28407142857,0.8393285714264493
2015-09-17,1.0,39993.123400000004,0.8393285714337253
2015-09-18,1.0,39993.96272857143,0.8393285714264493
2015-09-19,1.0,39994.80205714286,0.8393285714264493
2015-09-20,1.0,39995.64138571429,0.8393285714337253
2015-09-21,1.0,39996.48071428572,0.8393285714264493
2015-09-22,1.0,39997.32004285714,0.8393285714264493
2015-09-23,1.0,39998.15937142858,0.8393285714337253
2015-09-24,1.0,39998.998700000004,0.8393285714264493
2015-09-25,1.0,39999.83802857143,0.8393285714264493
2015-09-26,1.0,40000.677357142864,0.8393285714337253
2015-09-27,1.0,40001.51668571429,0.8393285714264493
2015-09-28,1.0,40002.35601428572,0.8393285714264493
2015-09-29,1.0,40003.19534285714,0.8393285714264493
2015-09-30,1.0,40004.03467142858,0.8393285714337253
2015-10-01,1.0,40004.874,0.8393285714264493
2015-10-02,1.0,40007.26500000001,2.3910000000032596
2015-10-03,1.0,40009.656,2.3909999999959837
2015-10-04,1.0,40012.047000000006,2.3910000000032596
2015-10-05,1.0,40014.438,2.3909999999959837
2015-10-06,1.0,40016.829000000005,2.3910000000032596
2015-10-07,1.0,40019.22,2.3909999999959837
2015-10-08,1.0,40021.611000000004,2.3910000000032596
2015-10-09,1.0,40024.002,2.3909999999959837
2015-10-10,1.0,40026.393000000004,2.3910000000032596
2015-10-11,1.0,40028.784,2.3909999999959837
2015-10-12,1.0,40031.175,2.3910000000032596
2015-10-13,1.0,40033.566,2.3909999999959837
2015-10-14,1.0,40035.957,2.3910000000032596
2015-10-15,1.0,40038.348000000005,2.3910000000032596
2015-10-16,1.0,40040.739,2.3909999999959837
2015-10-17,1.0,40043.130000000005,2.3910000000032596
2015-10-18,1.0,40045.521,2.3909999999959837
2015-10-19,1.0,40047.912000000004,2.3910000000032596
2015-10-20,1.0,40050.303,2.3909999999959837
2015-10-21,1.0,40052.694,2.3910000000032596
2015-10-22,1.0,40055.085,2.3909999999959837
2015-10-23,1.0,40057.476,2.3910000000032596
2015-10-24,1.0,40059.867,2.3909999999959837
2015-10-25,1.0,40062.258,2.3910000000032596
2015-10-26,1.0,40064.649000000005,2.3910000000032596
2015-10-27,1.0,40067.04,2.3909999999959837
2015-10-28,1.0,40069.431000000004,2.3910000000032596
2015-10-29,1.0,40071.822,2.3909999999959837
2015-10-30,1.0,40074.213,2.3910000000032596
2015-10-31,1.0,40076.604,2.3909999999959837
2015-11-01,1.0,40078.995,2.3910000000032596
2015-11-02,1.0,40081.386,2.3909999999959837
2015-11-03,1.0,40083.777,2.3910000000032596
2015-11-04,1.0,40086.168,2.3909999999959837
2015-11-05,1.0,40088.559,2.3910000000032596
2015-11-06,1.0,40090.95,2.3909999999959837
2015-11-07,1.0,40093.341,2.3910000000032596
2015-11-08,1.0,40095.732,2.3910000000032596
2015-11-09,1.0,40098.123,2.3909999999959837
2015-11-10,1.0,40100.514,2.3910000000032596
2015-11-11,1.0,40102.905,2.3909999999959837
2015-11-12,1.0,40105.296,2.3910000000032596
2015-11-13,1.0,40107.687,2.3909999999959837
2015-11-14,1.0,40110.078,2.3910000000032596
2015-11-15,1.0,40112.469,2.3909999999959837
2015-11-16,1.0,40114.86,2.3910000000032596
2015-11-17,1.0,40117.251,2.3909999999959837
2015-11-18,1.0,40119.642,2.3910000000032596
2015-11-19,1.0,40122.033,2.3910000000032596
2015-11-20,1.0,40124.424,2.3909999999959837
2015-11-21,1.0,40126.815,2.3910000000032596
2015-11-22,1.0,40129.206,2.3909999999959837
2015-11-23,1.0,40131.597,2.3910000000032596
2015-11-24,1.0,40133.988,2.3909999999959837
2015-11-25,1.0,40136.379,2.3910000000032596
2015-11-26,1.0,40138.77,2.3909999999959837
2015-11-27,1.0,40141.161,2.3910000000032596
2015-11-28,1.0,40143.551999999996,2.3909999999959837
2015-11-29,1.0,40145.943,2.3910000000032596
2015-11-30,1.0,40148.333999999995,2.3909999999959837
2015-12-01,1.0,40150.725,2.3910000000032596
2015-12-02,1.0,40154.607866666665,3.882866666666814
2015-12-03,1.0,40158.49073333333,3.882866666666814
2015-12-04,1.0,40162.3736,3.882866666666814
2015-12-05,1.0,40166.256466666666,3.882866666666814
2015-12-06,1.0,40170.13933333333,3.882866666666814
2015-12-07,1.0,40174.0222,3.882866666666814
2015-12-08,1.0,40177.905066666666,3.882866666666814
2015-12-09,1.0,40181.78793333333,3.882866666666814
2015-12-10,1.0,40185.6708,3.882866666666814
2015-12-11,1.0,40189.55366666667,3.882866666666814
2015-12-12,1.0,40193.43653333333,3.882866666666814
2015-12-13,1.0,40197.3194,3.882866666666814
2015-12-14,1.0,40201.20226666667,3.882866666666814
2015-12-15,1.0,40205.085133333334,3.882866666666814
2015-12-16,1.0,40208.968,3.882866666666814
2015-12-17,1.0,40211.3614375,2.3934375000026193
2015-12-18,1.0,40213.754875,2.3934374999953434
2015-12-19,1.0,40216.1483125,2.3934375000026193
2015-12-20,1.0,40218.541750000004,2.3934375000026193
2015-12-21,1.0,40220.9351875,2.3934374999953434
2015-12-22,1.0,40223.328625,2.3934375000026193
2015-12-23,1.0,40225.7220625,2.3934374999953434
2015-12-24,1.0,40228.1155,2.3934375000026193
2015-12-25,1.0,40230.5089375,2.3934375000026193
2015-12-26,1.0,40232.902375,2.3934374999953434
2015-12-27,1.0,40235.2958125,2.3934375000026193
2015-12-28,1.0,40237.689249999996,2.3934374999953434
2015-12-29,1.0,40240.0826875,2.3934375000026193
2015-12-30,1.0,40242.476125,2.3934375000026193
2015-12-31,1.0,40244.8695625,2.3934374999953434
2016-01-01,1.0,40247.263,2.3934375000026193
2016-01-02,1.0,40251.93433333333,4.671333333331859
2016-01-03,1.0,40256.60566666666,4.671333333331859
2016-01-04,1.0,40261.277,4.671333333339135
2016-01-05,1.0,40265.948333333334,4.671333333331859
2016-01-06,1.0,40270.619666666666,4.671333333331859
2016-01-07,1.0,40275.291,4.671333333331859
2016-01-08,1.0,40280.115099999995,4.824099999997998
2016-01-09,1.0,40284.9392,4.824100000005274
2016-01-10,1.0,40289.7633,4.824099999997998
2016-01-11,1.0,40294.5874,4.824099999997998
2016-01-12,1.0,40299.4115,4.824100000005274
2016-01-13,1.0,40304.2356,4.824099999997998
2016-01-14,1.0,40309.0597,4.824099999997998
2016-01-15,1.0,40313.883799999996,4.824099999997998
2016-01-16,1.0,40318.7079,4.824100000005274
2016-01-17,1.0,40323.532,4.824099999997998
2016-01-18,1.0,40331.485,7.953000000001339
2016-01-19,1.0,40339.437999999995,7.952999999994063
2016-01-20,1.0,40347.390999999996,7.953000000001339
2016-01-21,1.0,40355.344,7.953000000001339
2016-01-22,1.0,40360.21654545455,4.872545454549254
2016-01-23,1.0,40365.08909090909,4.872545454541978
2016-01-24,1.0,40369.96163636364,4.872545454549254
2016-01-25,1.0,40374.83418181818,4.872545454541978
2016-01-26,1.0,40379.70672727273,4.872545454549254
2016-01-27,1.0,40384.57927272727,4.872545454541978
2016-01-28,1.0,40389.45181818182,4.872545454549254
2016-01-29,1.0,40394.32436363636,4.872545454541978
2016-01-30,1.0,40399.19690909091,4.872545454549254
2016-01-31,1.0,40404.06945454545,4.872545454541978
2016-02-01,1.0,40408.942,4.872545454549254
2016-02-02,1.0,40414.59646666667,5.654466666666849
2016-02-03,1.0,40420.25093333334,5.654466666666849
2016-02-04,1.0,40425.9054,5.654466666666849
2016-02-05,1.0,40431.55986666667,5.654466666666849
2016-02-06,1.0,40437.21433333334,5.654466666666849
2016-02-07,1.0,40442.868800000004,5.654466666666849
2016-02-08,1.0,40448.52326666667,5.654466666666849
2016-02-09,1.0,40454.17773333333,5.654466666659573
2016-02-10,1.0,40459.8322,5.654466666666849
2016-02-11,1.0,40465.486666666664,5.654466666666849
2016-02-12,1.0,40471.14113333333,5.654466666666849
2016-02-13,1.0,40476.7956,5.654466666666849
2016-02-14,1.0,40482.450066666664,5.654466666666849
2016-02-15,1.0,40488.10453333333,5.654466666666849
2016-02-16,1.0,40493.759,5.654466666666849
2016-02-17,1.0,40499.114499999996,5.355499999997846
2016-02-18,1.0,40504.47,5.355500000005122
2016-02-19,1.0,40509.8255,5.355499999997846
2016-02-20,1.0,40515.181,5.355499999997846
