date,id_meter,power_kwh,calc_cons
2018-12-08,4.0,54696.82352941176,3.082352941171848
2018-12-09,4.0,54699.90588235294,3.082352941179124
2018-12-10,4.0,54702.98823529412,3.082352941179124
2018-12-11,4.0,54706.07058823529,3.082352941171848
2018-12-12,4.0,54709.15294117647,3.082352941179124
2018-12-13,4.0,54712.23529411765,3.082352941179124
2018-12-14,4.0,54715.31764705882,3.082352941171848
2018-12-15,4.0,54718.4,3.082352941179124
2018-12-16,4.0,54721.48235294118,3.082352941179124
2018-12-17,4.0,54724.56470588235,3.082352941171848
2018-12-18,4.0,54727.64705882353,3.082352941179124
2018-12-19,4.0,54730.72941176471,3.082352941179124
2018-12-20,4.0,54733.81176470588,3.082352941171848
2018-12-21,4.0,54736.89411764706,3.082352941179124
2018-12-22,4.0,54739.97647058824,3.082352941179124
2018-12-23,4.0,54743.05882352941,3.082352941171848
2018-12-24,4.0,54746.14117647059,3.082352941179124
2018-12-25,4.0,54749.22352941176,3.082352941171848
2018-12-26,4.0,54752.30588235294,3.082352941179124
2018-12-27,4.0,54755.38823529412,3.082352941179124
2018-12-28,4.0,54758.470588235294,3.082352941171848
2018-12-29,4.0,54761.55294117647,3.082352941179124
2018-12-30,4.0,54764.63529411765,3.082352941179124
2018-12-31,4.0,54767.717647058824,3.082352941171848
2019-01-01,4.0,54770.8,3.082352941179124
2019-01-02,4.0,54774.33548387097,3.5354838709681644
2019-01-03,4.0,54777.87096774194,3.5354838709681644
2019-01-04,4.0,54781.40645161291,3.5354838709681644
2019-01-05,4.0,54784.941935483876,3.5354838709681644
2019-01-06,4.0,54788.477419354844,3.5354838709681644
2019-01-07,4.0,54792.01290322581,3.5354838709681644
2019-01-08,4.0,54795.54838709678,3.5354838709681644
2019-01-09,4.0,54799.08387096774,3.5354838709608885
2019-01-10,4.0,54802.61935483871,3.5354838709681644
2019-01-11,4.0,54806.15483870968,3.5354838709681644
2019-01-12,4.0,54809.690322580645,3.5354838709681644
2019-01-13,4.0,54813.22580645161,3.5354838709681644
2019-01-14,4.0,54816.76129032258,3.5354838709681644
2019-01-15,4.0,54820.29677419355,3.5354838709681644
2019-01-16,4.0,54823.83225806452,3.5354838709681644
2019-01-17,4.0,54827.367741935486,3.5354838709681644
2019-01-18,4.0,54830.903225806454,3.5354838709681644
2019-01-19,4.0,54834.43870967742,3.5354838709681644
2019-01-20,4.0,54837.97419354839,3.5354838709681644
2019-01-21,4.0,54841.50967741936,3.5354838709681644
2019-01-22,4.0,54845.04516129033,3.5354838709681644
2019-01-23,4.0,54848.580645161295,3.5354838709681644
2019-01-24,4.0,54852.11612903226,3.5354838709681644
2019-01-25,4.0,54855.651612903224,3.5354838709608885
2019-01-26,4.0,54859.18709677419,3.5354838709681644
2019-01-27,4.0,54862.72258064516,3.5354838709681644
2019-01-28,4.0,54866.25806451613,3.5354838709681644
2019-01-29,4.0,54869.7935483871,3.5354838709681644
2019-01-30,4.0,54873.329032258065,3.5354838709681644
2019-01-31,4.0,54876.86451612903,3.5354838709681644
2019-02-01,4.0,54880.4,3.5354838709681644
2019-02-02,4.0,54883.560000000005,3.1600000000034925
2019-02-03,4.0,54886.72,3.1599999999962165
2019-02-04,4.0,54889.880000000005,3.1600000000034925
2019-02-05,4.0,54893.04,3.1599999999962165
2019-02-06,4.0,54896.200000000004,3.1600000000034925
2019-02-07,4.0,54899.36,3.1599999999962165
2019-02-08,4.0,54902.520000000004,3.1600000000034925
2019-02-09,4.0,54905.68,3.1599999999962165
2019-02-10,4.0,54908.840000000004,3.1600000000034925
2019-02-11,4.0,54912.0,3.1599999999962165
2019-02-12,4.0,54915.16,3.1600000000034925
2019-02-13,4.0,54918.32,3.1599999999962165
2019-02-14,4.0,54921.479999999996,3.1599999999962165
2019-02-15,4.0,54924.64,3.1600000000034925
2019-02-16,4.0,54927.8,3.1600000000034925
2019-02-17,4.0,54930.96,3.1599999999962165
2019-02-18,4.0,54934.12,3.1600000000034925
2019-02-19,4.0,54937.28,3.1599999999962165
2019-02-20,4.0,54940.44,3.1600000000034925
2019-02-21,4.0,54943.6,3.1599999999962165
2019-02-22,4.0,54946.759999999995,3.1599999999962165
