date,id_meter,gas_m3,calc_cons
2023-06-30,1.0,1416409.2041923078,29.328636604775966
2023-07-31,1.0,1464268.1444801062,10.867673740052851
2023-08-31,1.0,1464644.6958275863,19.058081504706934
2023-09-30,1.0,1418264.8367213116,35.40620566318103
2023-10-31,1.0,1466669.8162786886,37.032295081968186
2023-11-30,1.0,1422073.0718181818,143.98004470938758
2023-12-31,1.0,1474155.2026818183,154.37536688311957
2024-01-31,1.0,1479776.7906363637,208.0745422077889
2024-02-29,1.0,1389419.4692207791,138.7349220779288
2024-03-31,1.0,1488549.7714761905,78.87726984126493
2024-04-30,1.0,1442672.9851666666,66.97181944445038
2024-05-31,1.0,1492313.547,34.38897983870265
2024-06-30,1.0,48156.325,1.0736451612901874
2011-06-30,8.0,482.014512195122,30.13430081300813
2011-07-31,8.0,1480.563780487805,32.212528455284556
2011-08-31,8.0,2479.152162601626,32.21252845528456
2011-09-30,8.0,3349.9686585365857,31.17341463414634
2011-10-31,8.0,4444.116398373984,32.212528455284556
2011-11-30,8.0,5251.546951219513,31.173414634146354
2011-12-31,8.0,6409.080634146342,32.21252845528454
2012-01-31,8.0,7407.6690162601635,32.21252845528457
2012-02-29,8.0,7903.161407917993,35.089836337928574
2012-03-31,8.0,9585.077347826087,37.90221739130436
2012-04-30,8.0,10394.608043478262,36.67956521739126
2012-05-31,8.0,11897.112608695652,37.90221739130436
2012-06-30,8.0,12632.061521739131,36.679565217391314
2012-07-31,8.0,14209.147869565217,37.90221739130436
2012-08-31,8.0,15384.116608695653,37.90221739130436
2012-09-30,8.0,16006.581521739132,36.6795652173912
2012-10-31,8.0,17696.151869565216,37.902217391304475
2012-11-30,8.0,18244.035,36.6795652173912
2012-12-31,8.0,20008.187130434784,37.902217391304475
2013-01-31,8.0,21183.155869565217,37.90221739130425
2013-02-28,8.0,20164.981237641452,35.98606075044677
2013-03-31,8.0,23509.896356164383,40.16495890410954
2013-04-30,8.0,23937.026712328767,38.869315068493165
2013-05-31,8.0,25959.95884931507,40.16495890410965
2013-06-30,8.0,26308.05493150685,38.86931506849305
2013-07-31,8.0,28410.021342465756,40.16495890410965
2013-08-31,8.0,29655.135068493153,40.16495890410965
2013-09-30,8.0,29884.03191780822,38.86931506849305
2013-10-31,8.0,32105.197561643836,40.16495890410965
2013-11-30,8.0,32255.060136986303,38.86931506849305
2013-12-31,8.0,34555.260054794526,40.16495890410965
2014-01-31,8.0,35800.37378082192,40.16495890410965
2014-02-28,8.0,33017.330136986304,5.182575342465725
2014-03-31,8.0,36563.508,0.0
2014-04-30,8.0,35384.04,0.0
2014-05-31,8.0,36563.508,0.0
2014-06-30,8.0,35384.04,0.0
2014-07-31,8.0,36563.508,0.0
2014-08-31,8.0,36563.508,0.0
2014-09-30,8.0,35384.04,0.0
2014-10-31,8.0,2358.936,0.0
